Row.names	RNAINO_R1.x	RNAINO_R2.x	RNAINO_R3.x	RNAINO_R4.x	RNAINO_R5.x	RNAISO_R1.x	RNAINO_R1.y	RNAINO_R2.y	RNAINO_R3.y	RNAINO_R4.y	RNAINO_R5.y	RNAISO_R1.y	logFC	logCPM	PValue	FDR
transcript:CTRG_03778-t43_1	849	938	904	1166	1352	766	82.71155966	95.60945677	108.6383208	66.22111856	88.33134446	52.27671224	-6.22E-01	6.40E+00	3.60E-01	6.79E-01
transcript:CTRG_03779-t43_1	1141	1177	1025	1766	2033	1040	111.1588805	119.9705017	123.179512	100.2971658	132.8236859	70.97621505	-5.71E-01	6.79E+00	3.11E-01	6.46E-01
transcript:CTRG_03780-t43_1	13198	12581	11956	8190	6968	6179	1285.779934	1282.369484	1436.813898	465.1380455	455.2461599	421.6942623	-1.19E+00	9.92E+00	4.07E-01	7.12E-01
transcript:CTRG_03781-t43_1	2	2	0	2	3	2	0.194844664	0.203858117	0	0.113586824	0.196001504	0.136492721	NA	NA	NA	NA
transcript:CTRG_03782-t43_1	967	828	817	2745	2179	1637	94.2073948	84.39726035	98.18308417	155.8979163	142.3624257	111.7192923	1.76E-01	6.81E+00	6.29E-01	8.41E-01
transcript:CTRG_03783-t43_1	1038	1126	963	849	862	307	101.1243804	114.7721198	115.7286537	48.21760691	56.31776548	20.95163271	-1.99E+00	6.34E+00	6.17E-02	3.28E-01
transcript:CTRG_03784-t43_1	1063	969	899	2677	2581	1329	103.5599387	98.76925758	108.0374451	152.0359643	168.6266273	90.69941327	-2.61E-01	6.88E+00	5.73E-01	8.13E-01
transcript:CTRG_03785-t43_1	0	0	1	6	10	7	0	0	0.120175134	0.340760473	0.653338347	0.477724524	NA	NA	NA	NA
transcript:CTRG_03786-t43_1	188	191	168	363	189	31	18.31539837	19.46845015	20.18942245	20.61600861	12.34809475	2.115637179	-2.97E+00	4.00E+00	7.59E-04	3.10E-02
transcript:CTRG_03787-t43_1	3883	4463	5691	3435	4879	1618	378.2909142	454.9093876	683.9166855	195.0853707	318.7637793	110.4226115	-1.79E+00	8.54E+00	1.12E-01	4.19E-01
transcript:CTRG_03788-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_03789-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_03790-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_03791-t43_1	164	230	273	101	96	21	15.97726241	23.44368343	32.80781148	5.736134627	6.272048128	1.433173573	-3.51E+00	3.96E+00	4.25E-02	2.77E-01
transcript:CTRG_03792-t43_1	0	0	0	0	0	6	0	0	0	0	0	0.409478164	NA	NA	NA	NA
transcript:CTRG_03793-t43_1	113	113	123	561	536	170	11.00872349	11.5179836	14.78154144	31.86110421	35.01893538	11.60188131	-5.47E-01	4.17E+00	4.46E-01	7.39E-01
transcript:CTRG_03794-t43_1	134	99	128	1190	1232	1203	13.05459245	10.09097678	15.3824171	67.58416045	80.4912843	82.10037183	1.54E+00	5.38E+00	6.27E-02	3.29E-01
transcript:CTRG_03795-t43_1	6810	6305	5953	30402	22351	15499	663.4460792	642.6627132	715.4025705	1726.633316	1460.276539	1057.750343	2.94E-01	9.96E+00	5.82E-01	8.18E-01
transcript:CTRG_03796-t43_1	1	2	0	8	5	55	0.097422332	0.203858117	0	0.454347297	0.326669173	3.753549834	4.21E+00	4.86E-02	4.02E-07	1.32E-04
transcript:CTRG_03797-t43_1	54	55	22	364	297	115	5.260805915	5.606098212	2.64385294	20.67280202	19.40414889	7.848331472	-1.06E-01	3.24E+00	1.00E+00	1.00E+00
transcript:CTRG_03798-t43_1	177	185	111	2399	1918	1728	17.24375272	18.8568758	13.33943983	136.2473957	125.3102949	117.9297112	1.34E+00	6.03E+00	1.60E-01	4.94E-01
transcript:CTRG_03799-t43_1	54	59	70	982	866	1633	5.260805915	6.013814445	8.412259354	55.77113073	56.57910082	111.4463069	2.51E+00	5.28E+00	1.05E-02	1.43E-01
transcript:CTRG_03800-t43_1	27	27	351	96	76	146	2.630402957	2.752084577	42.1814719	5.452167566	4.965371434	9.963968651	-9.94E-02	3.56E+00	1.00E+00	1.00E+00
transcript:CTRG_03801-t43_1	130	151	155	702	732	644	12.66490313	15.39128782	18.62714571	39.86897533	47.82436697	43.95065624	1.02E+00	4.83E+00	5.55E-02	3.14E-01
transcript:CTRG_03802-t43_1	1712	1789	1518	4507	4695	2361	166.787032	182.3510855	182.4258528	255.9679085	306.7423537	161.1296574	-2.20E-01	7.67E+00	6.71E-01	8.68E-01
transcript:CTRG_03803-t43_1	129	139	194	269	415	110	12.5674808	14.16813912	23.31397592	15.27742787	27.11354138	7.507099669	-1.09E+00	4.03E+00	9.25E-02	3.86E-01
transcript:CTRG_03804-t43_1	218	233	259	422	673	461	21.23806832	23.74947061	31.12535961	23.96681993	43.96967073	31.46157225	3.42E-01	4.86E+00	4.15E-01	7.19E-01
transcript:CTRG_03805-t43_1	23	26	36	329	561	141	2.24071363	2.650155518	4.326304811	18.6850326	36.65228125	9.622736848	4.38E-02	3.41E+00	8.16E-01	9.40E-01
transcript:CTRG_03806-t43_1	229	260	208	971	971	849	22.30971397	26.50155518	24.99642779	55.14640319	63.43915346	57.94116017	8.71E-01	5.33E+00	5.69E-02	3.18E-01
transcript:CTRG_03807-t43_1	180	161	120	420	509	251	17.53601972	16.4105784	14.42101604	23.8532331	33.25492184	17.12983652	-6.54E-02	4.31E+00	9.53E-01	9.97E-01
transcript:CTRG_03808-t43_1	40	21	29	111	156	209	3.89689327	2.140510226	3.485078875	6.304068748	10.19207821	14.26348937	1.74E+00	2.75E+00	3.85E-03	8.30E-02
transcript:CTRG_03809-t43_1	3256	3534	3278	6109	6291	4218	317.2071122	360.2172924	393.934088	346.9509548	411.0151539	287.8631491	-1.80E-01	8.47E+00	8.15E-01	9.40E-01
transcript:CTRG_03810-t43_1	305	310	277	829	893	770	29.71381118	31.5980081	33.28851201	47.08173867	58.34311435	52.54969768	6.24E-01	5.37E+00	8.70E-02	3.76E-01
transcript:CTRG_03811-t43_1	16	16	26	31	59	13	1.558757308	1.630864934	3.124553474	1.760595777	3.854696245	0.887202688	-1.18E+00	1.13E+00	2.01E-01	5.35E-01
transcript:CTRG_03812-t43_1	644	640	655	1522	1651	933	62.73998165	65.23459737	78.71471252	86.43957329	107.866161	63.67385446	-1.23E-01	6.25E+00	8.15E-01	9.40E-01
transcript:CTRG_03813-t43_1	45	45	57	134	183	83	4.384004929	4.586807628	6.849982617	7.610317228	11.95609174	5.664447932	-6.51E-02	2.74E+00	1.00E+00	1.00E+00
transcript:CTRG_03814-t43_1	8	6	12	72	69	88	0.779378654	0.61157435	1.442101604	4.089125675	4.508034592	6.005679735	1.73E+00	1.56E+00	3.47E-02	2.46E-01
transcript:CTRG_03815-t43_1	194	201	202	498	561	230	18.89993236	20.48774074	24.27537699	28.28311925	36.65228125	15.69666294	-4.90E-01	4.55E+00	3.01E-01	6.36E-01
transcript:CTRG_03816-t43_1	28	50	61	172	165	33	2.727825289	5.09645292	7.330683151	9.768466889	10.78008272	2.252129901	-1.39E+00	2.60E+00	8.84E-02	3.78E-01
transcript:CTRG_03817-t43_1	34	60	71	191	210	80	3.31235928	6.115743504	8.532434487	10.84754172	13.72010528	5.45970885	-3.67E-01	2.94E+00	6.72E-01	8.68E-01
transcript:CTRG_03818-t43_1	169	161	184	755	840	198	16.46437407	16.4105784	22.11222459	42.87902617	54.88042112	13.5127794	-8.74E-01	4.68E+00	1.90E-01	5.25E-01
transcript:CTRG_03819-t43_1	190	149	159	969	1059	386	18.51024303	15.1874297	19.10784625	55.03281637	69.18853091	26.3430952	-8.81E-02	4.95E+00	9.92E-01	1.00E+00
transcript:CTRG_03820-t43_1	27	33	30	37	63	12	2.630402957	3.363658927	3.605254009	2.101356249	4.116031584	0.818956328	-1.76E+00	1.53E+00	5.17E-02	3.01E-01
transcript:CTRG_03821-t43_1	7	6	9	31	47	24	0.681956322	0.61157435	1.081576203	1.760595777	3.070690229	1.637912655	4.73E-01	6.22E-01	5.16E-01	7.83E-01
transcript:CTRG_03822-t43_1	114	163	236	415	828	496	11.10614582	16.61443652	28.36133154	23.56926604	54.0964151	33.85019487	6.35E-01	4.73E+00	2.61E-01	5.96E-01
transcript:CTRG_03823-t43_1	0	1	7	5	2	10	0	0.101929058	0.841225935	0.283967061	0.130667669	0.682463606	NA	NA	NA	NA
transcript:CTRG_03824-t43_1	157	126	140	877	940	394	15.29530608	12.84306136	16.82451871	49.80782245	61.41380458	26.88906609	1.29E-01	4.80E+00	7.72E-01	9.22E-01
transcript:CTRG_03825-t43_1	43	61	95	245	511	203	4.189160265	6.217672562	11.41663769	13.91438598	33.38558951	13.85401121	3.64E-01	3.67E+00	5.73E-01	8.13E-01
transcript:CTRG_03826-t43_1	83622	80029	59504	102733	78295	122847	8146.650226	8157.280614	7150.901151	5834.55761	5115.312585	8383.860664	3.83E-01	1.29E+01	5.46E-01	8.00E-01
transcript:CTRG_03827-t43_1	1066	1023	972	1344	1430	563	103.8522056	104.2734267	116.8102299	76.33034592	93.42738357	38.42270103	-1.24E+00	6.51E+00	7.35E-02	3.52E-01
transcript:CTRG_03828-t43_1	8	5	7	29	23	10	0.779378654	0.509645292	0.841225935	1.647008952	1.502678197	0.682463606	-4.01E-01	1.43E-01	7.71E-01	9.22E-01
transcript:CTRG_03829-t43_1	13	17	32	36	101	17	1.266490313	1.732793993	3.845604276	2.044562837	6.598717301	1.160188131	-1.12E+00	1.44E+00	3.41E-01	6.65E-01
transcript:CTRG_03830-t43_1	3	11	19	23	24	4	0.292266995	1.121219642	2.283327539	1.306248479	1.568012032	0.272985443	-2.00E+00	2.98E-01	1.91E-01	5.25E-01
transcript:CTRG_03831-t43_1	74	105	108	449	540	209	7.20925255	10.70255113	12.97891443	25.50024205	35.28027072	14.26348937	-4.06E-02	4.03E+00	1.00E+00	1.00E+00
transcript:CTRG_03832-t43_1	0	0	4	0	1	1	0	0	0.480700535	0	0.065333835	0.068246361	NA	NA	NA	NA
transcript:CTRG_03833-t43_1	0	0	0	0	1	0	0	0	0	0	0.065333835	0	NA	NA	NA	NA
transcript:CTRG_03834-t43_1	1173	1141	1047	2102	2159	1342	114.2763951	116.3010556	125.8233649	119.3797523	141.055749	91.58661596	-2.61E-01	6.89E+00	6.29E-01	8.41E-01
transcript:CTRG_03835-t43_1	174	222	249	769	872	277	16.95148572	22.62825096	29.92360827	43.67413394	56.97110382	18.90424189	-5.70E-01	4.89E+00	3.25E-01	6.55E-01
transcript:CTRG_03836-t43_1	388	444	412	999	1024	356	37.79986472	45.25650193	49.51215505	56.73661873	66.90184669	24.29570438	-8.69E-01	5.52E+00	5.09E-02	2.99E-01
transcript:CTRG_03837-t43_1	3544	4067	4780	2	1	25	345.2647437	414.5454805	574.4371387	0.113586824	0.065333835	1.706159016	-7.33E+00	7.99E+00	4.13E-01	7.16E-01
transcript:CTRG_03838-t43_1	0	1	2	2	0	1	0	0.101929058	0.240350267	0.113586824	0	0.068246361	NA	NA	NA	NA
transcript:CTRG_03839-t43_1	17	24	30	1	9	33	1.65617964	2.446297401	3.605254009	0.056793412	0.588004512	2.252129901	4.54E-01	1.02E+00	6.07E-01	8.32E-01
transcript:CTRG_03840-t43_1	426	481	506	849	1025	989	41.50191333	49.02787709	60.80861761	48.21760691	66.96718053	67.49565066	5.26E-01	5.81E+00	2.11E-01	5.47E-01
transcript:CTRG_03841-t43_1	795	875	930	815	963	1925	77.45075374	89.1879261	111.7628743	46.2866309	62.91648278	131.3742442	8.60E-01	6.52E+00	1.80E-01	5.14E-01
transcript:CTRG_03842-t43_1	90	106	121	294	514	274	8.768009858	10.80448019	14.54119117	16.69726317	33.58159102	18.69950281	4.39E-01	4.03E+00	3.92E-01	7.02E-01
transcript:CTRG_03843-t43_1	105	110	121	159	255	142	10.22934483	11.21219642	14.54119117	9.030152531	16.66012784	9.690983209	-1.62E-01	3.59E+00	8.52E-01	9.57E-01
transcript:CTRG_03844-t43_1	790	703	733	2546	2353	1899	76.96364208	71.65612805	88.08837295	144.5960273	153.730513	129.5998388	5.23E-01	6.75E+00	1.86E-01	5.20E-01
transcript:CTRG_03845-t43_1	146	140	205	350	342	194	14.22366044	14.27006818	24.63590239	19.87769425	22.34417145	13.23979396	-3.31E-01	4.17E+00	6.01E-01	8.28E-01
transcript:CTRG_03846-t43_1	288	234	219	880	884	357	28.05763154	23.85139966	26.31835426	49.97820269	57.75510984	24.36395074	-3.54E-01	5.06E+00	4.96E-01	7.73E-01
transcript:CTRG_03847-t43_1	1059	1326	1382	4844	6151	2852	103.1702493	135.1579314	166.0820347	275.1072884	401.868417	194.6386205	1.52E-01	7.63E+00	7.24E-01	9.03E-01
transcript:CTRG_03848-t43_1	649	690	658	2051	2620	1241	63.22709331	70.33105029	79.07523793	116.4832883	171.1746468	84.69373354	2.66E-02	6.54E+00	8.98E-01	9.74E-01
transcript:CTRG_03849-t43_1	37	44	30	130	134	53	3.604626275	4.484878569	3.605254009	7.383143579	8.754733845	3.617057113	-3.73E-01	2.36E+00	6.25E-01	8.40E-01
transcript:CTRG_03850-t43_1	348	338	362	601	699	478	33.90297145	34.45202174	43.50339837	34.1328407	45.66835043	32.62176038	-5.86E-02	5.24E+00	9.54E-01	9.99E-01
transcript:CTRG_03851-t43_1	75	76	130	104	196	47	7.306674881	7.746608438	15.62276737	5.906514863	12.80543159	3.207578949	-1.44E+00	3.14E+00	1.09E-01	4.15E-01
transcript:CTRG_03852-t43_1	58	66	89	92	146	72	5.650495242	6.727317854	10.69558689	5.224993917	9.538739861	4.913737965	-4.41E-01	2.86E+00	6.15E-01	8.35E-01
transcript:CTRG_03853-t43_1	995	992	911	1867	1898	696	96.93522009	101.1136259	109.4795467	106.0333005	124.0036182	47.499467	-1.01E+00	6.60E+00	4.49E-02	2.85E-01
transcript:CTRG_03854-t43_1	206	280	261	522	560	288	20.06900034	28.54013635	31.36570988	29.64616114	36.58694741	19.65495186	-3.77E-01	4.78E+00	4.62E-01	7.47E-01
transcript:CTRG_03855-t43_1	2427	2211	1776	3958	3895	1804	236.4439992	225.3651481	213.4310373	224.7883253	254.475286	123.1164346	-7.49E-01	7.75E+00	1.98E-01	5.32E-01
transcript:CTRG_03856-t43_1	249	276	304	482	793	289	24.25816061	28.13242012	36.53324062	27.37442465	51.80973089	19.72319822	-5.54E-01	4.94E+00	2.96E-01	6.29E-01
transcript:CTRG_03857-t43_1	501	524	481	1310	1497	1079	48.80858821	53.4108266	57.80423927	74.39936991	97.80475049	73.63782312	3.77E-01	6.05E+00	3.09E-01	6.44E-01
transcript:CTRG_03858-t43_1	56	50	65	55	65	9	5.455650578	5.09645292	7.811383686	3.123637668	4.246699253	0.614217246	-2.93E+00	2.21E+00	1.12E-02	1.47E-01
transcript:CTRG_03859-t43_1	0	5	5	1	2	2	0	0.509645292	0.600875668	0.056793412	0.130667669	0.136492721	NA	NA	NA	NA
transcript:CTRG_03860-t43_1	140	131	120	124	177	73	13.63912645	13.35270665	14.42101604	7.042383106	11.56408874	4.981984326	-1.15E+00	3.50E+00	2.00E-01	5.35E-01
transcript:CTRG_03861-t43_1	15	26	29	805	947	329	1.461334976	2.650155518	3.485078875	45.71869678	61.87114142	22.45305265	4.71E-01	4.28E+00	5.90E-01	8.21E-01
transcript:CTRG_03862-t43_1	656	881	812	1365	1715	840	63.90904963	89.79950045	97.5822085	77.52300758	112.0475264	57.32694293	-4.37E-01	6.37E+00	4.18E-01	7.21E-01
transcript:CTRG_03863-t43_1	1068	1285	1221	1670	2085	557	104.0470503	130.97884	146.7338382	94.84499828	136.2210453	38.01322287	-1.54E+00	6.77E+00	1.60E-02	1.74E-01
transcript:CTRG_03864-t43_1	1844	1914	2031	2081	2617	1754	179.6467797	195.0922178	244.0756964	118.1870907	170.9786453	119.7041165	-4.83E-01	7.47E+00	5.60E-01	8.07E-01
transcript:CTRG_03865-t43_1	2091	2046	1948	7207	7204	9378	203.7100957	208.5468535	234.1011603	409.3101213	470.6649449	640.01437	1.33E+00	8.47E+00	5.17E-03	9.92E-02
transcript:CTRG_03866-t43_1	840	798	726	2912	2392	3043	81.83475867	81.3393886	87.24714701	165.3824162	156.2785325	207.6736754	1.10E+00	7.00E+00	6.72E-03	1.15E-01
transcript:CTRG_03867-t43_1	531	574	775	966	1169	1379	51.73125816	58.50727952	93.13572856	54.86243613	76.37525272	94.1117313	6.61E-01	6.18E+00	1.80E-01	5.14E-01
transcript:CTRG_03868-t43_1	376	302	364	995	984	532	36.63079674	30.78257564	43.74374864	56.50944509	64.28849331	36.30706385	-1.26E-01	5.44E+00	8.13E-01	9.40E-01
transcript:CTRG_03869-t43_1	243	341	309	1106	1637	527	23.67362662	34.75780891	37.13411629	62.81351383	106.9514873	35.96583205	-2.46E-01	5.53E+00	7.57E-01	9.17E-01
transcript:CTRG_03870-t43_1	144	127	124	1377	1101	1625	14.02881577	12.94499042	14.90171657	78.20452852	71.93255196	110.900336	1.91E+00	5.59E+00	1.63E-02	1.75E-01
transcript:CTRG_03871-t43_1	26	23	17	208	150	100	2.532980626	2.344368343	2.042977272	11.81302973	9.800075199	6.824636063	6.00E-01	2.49E+00	4.25E-01	7.25E-01
transcript:CTRG_03872-t43_1	41	60	70	519	988	704	3.994315602	6.115743504	8.412259354	29.4757809	64.54982865	48.04543788	1.55E+00	4.60E+00	1.07E-01	4.12E-01
transcript:CTRG_03873-t43_1	169	179	273	3007	4713	2181	16.46437407	18.24530145	32.80781148	170.7777903	307.9183628	148.8453125	9.30E-01	6.65E+00	3.54E-01	6.73E-01
transcript:CTRG_03874-t43_1	60	62	97	78	124	80	5.845339905	6.31960162	11.65698796	4.429886147	8.101395498	5.45970885	-2.54E-01	2.85E+00	8.39E-01	9.50E-01
transcript:CTRG_03875-t43_1	4124	4490	3958	840	904	997	401.7696961	457.6614722	475.6531789	47.7064662	59.06178653	68.04162154	-2.10E+00	8.15E+00	3.41E-01	6.65E-01
transcript:CTRG_03876-t43_1	604	642	903	775	976	519	58.84308838	65.43845549	108.5181457	44.01489441	63.76582263	35.41986117	-8.15E-01	6.01E+00	3.22E-01	6.53E-01
transcript:CTRG_03877-t43_1	75	77	103	259	438	157	7.306674881	7.848537496	12.37803876	14.70949375	28.61621958	10.71467862	-1.03E-01	3.67E+00	9.55E-01	9.99E-01
transcript:CTRG_03878-t43_1	446	452	408	714	870	555	43.45035996	46.07193439	49.03145452	40.55049627	56.84043616	37.87673015	-1.49E-01	5.53E+00	8.15E-01	9.40E-01
transcript:CTRG_03879-t43_1	51	47	37	209	165	44	4.968538919	4.790665745	4.446479944	11.86982314	10.78008272	3.002839868	-1.03E+00	2.67E+00	1.83E-01	5.17E-01
transcript:CTRG_03880-t43_1	111	158	119	757	721	587	10.81387882	16.10479123	14.3008409	42.99261299	47.10569479	40.06061369	9.33E-01	4.75E+00	1.22E-01	4.35E-01
transcript:CTRG_03881-t43_1	76	85	116	186	311	151	7.404097213	8.663969964	13.9403155	10.56357466	20.31882258	10.30520045	1.92E-03	3.53E+00	9.34E-01	9.88E-01
transcript:CTRG_03882-t43_1	165	101	91	1146	1069	1381	16.07468474	10.2948349	10.93593716	65.08525032	69.84186925	94.24822402	1.83E+00	5.40E+00	2.37E-02	2.12E-01
transcript:CTRG_03883-t43_1	1631	1616	1326	1195	1214	622	158.8958231	164.7173584	159.3522272	67.86812751	79.31527528	42.44923631	-1.51E+00	6.91E+00	1.61E-01	4.94E-01
transcript:CTRG_03884-t43_1	1394	1337	1060	2513	2289	1928	135.8067305	136.2791511	127.3856416	142.7218447	149.5491475	131.5789833	8.97E-02	7.12E+00	7.95E-01	9.32E-01
transcript:CTRG_03885-t43_1	0	0	1	0	2	10	0	0	0.120175134	0	0.130667669	0.682463606	NA	NA	NA	NA
transcript:CTRG_03886-t43_1	177	150	158	242	286	106	17.24375272	15.28935876	18.98767111	13.74400574	18.68547671	7.234114226	-1.06E+00	3.95E+00	1.12E-01	4.19E-01
transcript:CTRG_03887-t43_1	873	865	1050	1383	1476	714	85.04969562	88.16863551	126.1838903	78.545289	96.43273996	48.72790149	-8.13E-01	6.47E+00	2.01E-01	5.36E-01
transcript:CTRG_03888-t43_1	588	613	424	890	710	225	57.28433107	62.4825128	50.95425666	50.54613681	46.38702261	15.35543114	-1.68E+00	5.60E+00	1.58E-02	1.72E-01
transcript:CTRG_03889-t43_1	682	784	811	2378	2178	2023	66.44203025	79.91238178	97.46203337	135.0547341	142.2970919	138.0623875	6.41E-01	6.75E+00	9.80E-02	3.95E-01
transcript:CTRG_03890-t43_1	429	423	392	2070	2122	1481	41.79418032	43.1159917	47.10865238	117.5623631	138.6383972	101.0728601	6.92E-01	6.26E+00	1.94E-01	5.28E-01
transcript:CTRG_03891-t43_1	10	20	12	190	140	55	0.974223318	2.038581168	1.442101604	10.79074831	9.146736853	3.753549834	8.73E-03	2.12E+00	8.53E-01	9.57E-01
transcript:CTRG_03892-t43_1	2506	2455	2810	1963	1981	1078	244.1403634	250.2358384	337.6921255	111.485468	129.4263265	73.56957676	-1.48E+00	7.67E+00	1.91E-01	5.25E-01
transcript:CTRG_03893-t43_1	219	184	297	1331	1547	3825	21.33549065	18.75494674	35.69201469	75.59203157	101.0714422	261.0423294	2.72E+00	6.41E+00	1.04E-05	1.81E-03
transcript:CTRG_03894-t43_1	1451	1408	1230	6213	5746	5832	141.3598034	143.5161142	147.8154144	352.8574697	375.408214	398.0127752	1.06E+00	7.97E+00	3.89E-02	2.64E-01
transcript:CTRG_03895-t43_1	632	599	617	745	728	424	61.57091367	61.05550598	74.14805745	42.31109205	47.56303163	28.93645691	-8.76E-01	5.77E+00	2.56E-01	5.90E-01
transcript:CTRG_03896-t43_1	0	7	7	8	2	14	0	0.713503409	0.841225935	0.454347297	0.130667669	0.955449049	NA	NA	NA	NA
transcript:CTRG_03897-t43_1	5	15	14	13	5	23	0.487111659	1.528935876	1.682451871	0.738314358	0.326669173	1.569666294	8.34E-01	3.11E-01	4.14E-01	7.18E-01
transcript:CTRG_03898-t43_1	322	332	300	818	768	636	31.36999082	33.84044739	36.05254009	46.45701114	50.17638502	43.40468536	3.39E-01	5.32E+00	3.46E-01	6.70E-01
transcript:CTRG_03899-t43_1	190	190	166	627	670	354	18.51024303	19.36652109	19.94907218	35.60946942	43.77366922	24.15921166	7.47E-02	4.69E+00	8.16E-01	9.40E-01
transcript:CTRG_03900-t43_1	535	603	505	1442	1295	814	52.12094749	61.46322221	60.68844248	81.89610031	84.60731589	55.55253755	-9.02E-02	6.03E+00	8.77E-01	9.66E-01
transcript:CTRG_03901-t43_1	140	195	224	387	518	258	13.63912645	19.87616639	26.91922993	21.9790505	33.84292635	17.60756104	-1.79E-01	4.45E+00	7.92E-01	9.31E-01
transcript:CTRG_03902-t43_1	29	35	37	308	332	39	2.825247621	3.567517044	4.446479944	17.49237094	21.69083311	2.661608064	-1.52E+00	2.95E+00	2.57E-01	5.91E-01
transcript:CTRG_03903-t43_1	185	181	184	1559	1304	1001	18.02313137	18.44915957	22.11222459	88.54092954	85.1953204	68.31460699	9.17E-01	5.53E+00	1.99E-01	5.34E-01
transcript:CTRG_03904-t43_1	2367	2285	1980	6052	5629	5659	230.5986593	232.9078984	237.9467646	343.7137303	367.7641553	386.2061548	6.63E-01	8.22E+00	1.29E-01	4.47E-01
transcript:CTRG_03905-t43_1	218	172	122	879	720	470	21.23806832	17.53179804	14.6613663	49.92140928	47.04036096	32.07578949	3.77E-01	4.85E+00	4.73E-01	7.56E-01
transcript:CTRG_03906-t43_1	389	361	285	1129	968	795	37.89728705	36.79639008	34.24991308	64.11976231	63.24315195	54.2558567	4.26E-01	5.57E+00	2.77E-01	6.11E-01
transcript:CTRG_03907-t43_1	279	319	249	2100	2181	2544	27.18083056	32.51536963	29.92360827	119.2661655	142.4930934	173.6187414	1.67E+00	6.37E+00	1.75E-02	1.82E-01
transcript:CTRG_03908-t43_1	117	130	194	647	942	368	11.39841281	13.25077759	23.31397592	36.74533766	61.54447225	25.11466071	1.20E-01	4.71E+00	7.80E-01	9.24E-01
transcript:CTRG_03909-t43_1	251	213	223	2311	2342	825	24.45300527	21.71088944	26.7990548	131.2495755	153.0118408	56.30324752	5.76E-02	5.92E+00	8.33E-01	9.47E-01
transcript:CTRG_03910-t43_1	171	211	201	4872	4833	1706	16.65921873	21.50703132	24.15520186	276.697504	315.7584229	116.4282912	3.09E-01	6.77E+00	6.63E-01	8.62E-01
transcript:CTRG_03911-t43_1	2197	2174	2224	1258	1179	561	214.0368629	221.5937729	267.2694972	71.44611248	77.02859107	38.28620831	-2.12E+00	7.33E+00	1.24E-01	4.38E-01
transcript:CTRG_03912-t43_1	36	54	65	386	481	214	3.507203943	5.504169153	7.811383686	21.92225709	31.42557447	14.60472117	4.45E-01	3.68E+00	5.34E-01	7.95E-01
transcript:CTRG_03913-t43_1	54	74	93	417	638	190	5.260805915	7.542750321	11.17628743	23.68285286	41.68298651	12.96680852	-8.45E-02	3.93E+00	1.00E+00	1.00E+00
transcript:CTRG_03914-t43_1	2	6	14	64	145	16	0.194844664	0.61157435	1.682451871	3.634778377	9.473406026	1.09194177	-1.04E+00	1.32E+00	7.15E-01	8.96E-01
transcript:CTRG_03915-t43_1	12	22	11	113	93	19	1.169067981	2.242439285	1.32192647	6.417655572	6.076046624	1.296680852	-1.08E+00	1.56E+00	4.09E-01	7.13E-01
transcript:CTRG_03916-t43_1	0	0	1	40	58	10	0	0	0.120175134	2.271736486	3.78936241	0.682463606	-3.29E-01	1.99E-01	1.00E+00	1.00E+00
transcript:CTRG_03917-t43_1	1	0	0	22	9	11	0.097422332	0	0	1.249455067	0.588004512	0.750709967	1.27E+00	-7.39E-01	3.45E-01	6.68E-01
